image_path,source_dataset,source_label,unified_label
data/raw/sdnet2018/non_cracked/D__UD__7005-150.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-151.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-215.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-219.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-220.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-231.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-234.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-249.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-39.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-53.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-54.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-55.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-68.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7005-72.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-124.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-14.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-15.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-186.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-236.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-63.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7006-88.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-10.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-112.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-117.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-149.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-169.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-173.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-175.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-176.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-21.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-225.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-239.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-33.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-41.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-54.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-60.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-63.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-68.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-9.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7007-97.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-104.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-12.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-121.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-126.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-135.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-150.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-162.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-168.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-177.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-187.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-190.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-214.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-226.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-44.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-47.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7008-66.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-147.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-156.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-17.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-188.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-209.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-212.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-222.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-243.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-33.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-44.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-52.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-87.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7009-9.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-105.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-127.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-129.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-182.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-188.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-216.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-27.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-38.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-39.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-46.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-50.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-64.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-7.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7010-93.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-106.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-119.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-126.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-165.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-180.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-227.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-236.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-248.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-250.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-48.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-51.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-65.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-83.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-87.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7011-88.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-11.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-144.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-157.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-22.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-231.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-249.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-38.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-54.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-6.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-76.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-80.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-93.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-96.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7012-97.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-109.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-12.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-13.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-156.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-204.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-214.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-69.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-7.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-82.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7013-94.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-111.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-112.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-12.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-143.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-152.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-195.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-198.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-245.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-42.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-56.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-6.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-7.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7014-97.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-104.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-114.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-117.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-122.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-149.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-155.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-162.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-171.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-177.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-185.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-189.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-206.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-209.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-220.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-252.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-34.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-4.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-46.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-53.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-71.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7015-99.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-135.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-139.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-167.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-177.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-18.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-183.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-190.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-191.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-221.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-227.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-234.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-241.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-244.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-245.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-252.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-3.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-4.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-43.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-64.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-78.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-80.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-88.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7016-94.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-119.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-126.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-150.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-163.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-18.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-189.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-197.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-209.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-227.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-236.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-47.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-54.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-56.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7017-63.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-1.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-10.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-105.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-106.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-115.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-122.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-133.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-164.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-168.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-172.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-184.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-198.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-203.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-206.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-21.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-216.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-22.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-223.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-227.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-231.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-32.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-35.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-38.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-41.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7018-97.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-138.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-149.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-164.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-176.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-182.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-203.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-225.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-238.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-239.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-251.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-53.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-62.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-66.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7019-93.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-15.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-175.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-191.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-203.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-251.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-42.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-67.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7020-9.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-144.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-17.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-212.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-213.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-221.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-238.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-243.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-51.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-54.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-62.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-67.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-72.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7021-85.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-13.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-144.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-152.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-153.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-159.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-193.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-206.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-229.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-57.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-66.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7022-97.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-143.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-188.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-214.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-248.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-41.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-84.jpg,sdnet2018,non_cracked,no_defect
